ComplexID,PondID,SiteID,SiteName,Date,Water Temp,Air Temp,Conductivity,Time,Sweep,HabitatType,AB,AT,FT,GT,GF,MF,LF,PF,SP,WF,RSN,Other,Notes
06,01,06-01,Milton Pond,7/29/2022,29.5,28.9,51.7,1:08,11,grass/reeds,0,0,0,0,0,0,0,0,0,0,0,,
06,01,06-01,Milton Pond,7/29/2022,29.5,28.9,51.7,1:10,12,grass/reeds,0,0,0,0,0,0,0,0,0,0,0,,
06,01,06-01,Milton Pond,7/29/2022,29.5,28.9,51.7,1:11,13,grass/reeds,0,0,0,0,0,0,0,0,0,0,0,,
06,01,06-01,Milton Pond,7/29/2022,29.5,28.9,51.7,1:18,14,grass/reeds,0,0,0,0,0,0,0,0,0,0,0,,
06,01,06-01,Milton Pond,7/29/2022,29.5,28.9,51.7,1:19,15,grass/reeds,0,0,0,0,0,0,0,0,0,0,0,,
06,01,06-01,Milton Pond,7/29/2022,29.5,28.9,51.7,1:21,16,grass/reeds,0,0,0,0,0,0,0,0,0,0,0,,
06,01,06-01,Milton Pond,7/29/2022,29.5,28.9,51.7,1:22,17,grass/reeds,0,0,0,0,0,0,0,0,0,0,0,,
06,01,06-01,Milton Pond,7/29/2022,29.5,28.9,51.7,1:24,18,grass/reeds,0,0,0,0,0,0,0,0,0,0,0,,
06,02,06-02,Milton Marsh,7/29/2022,21.9,22.5,207,8:44,1,grass/reeds,0,0,0,0,0,0,0,0,0,0,7,,Heard GFs calling all over
06,02,06-02,Milton Marsh,7/29/2022,21.9,22.5,207,8:46,2,grass/reeds,0,0,0,0,0,0,0,0,0,0,0,,
06,02,06-02,Milton Marsh,7/29/2022,21.9,22.5,207,8:47,3,grass/reeds,0,0,0,0,0,0,0,0,0,0,0,,
06,02,06-02,Milton Marsh,7/29/2022,21.9,22.5,207,8:49,4,grass/reeds,0,0,0,0,0,0,0,0,0,0,1,,
06,02,06-02,Milton Marsh,7/29/2022,21.9,22.5,207,8:51,5,grass/reeds,0,0,0,0,0,0,0,0,0,0,0,,
06,02,06-02,Milton Marsh,7/29/2022,21.9,22.5,207,8:52,6,grass/reeds,0,0,0,0,0,0,0,0,0,0,3,,
06,02,06-02,Milton Marsh,7/29/2022,21.9,22.5,207,8:54,7,grass/reeds,0,0,0,0,0,0,0,0,0,0,1,,
06,02,06-02,Milton Marsh,7/29/2022,21.9,22.5,207,8:55,8,grass/reeds,0,0,0,0,0,0,0,0,0,0,1,,
06,02,06-02,Milton Marsh,7/29/2022,21.9,22.5,207,8:57,9,grass/reeds in channel,0,0,0,0,0,0,0,0,0,0,0,,
06,02,06-02,Milton Marsh,7/29/2022,21.9,22.5,207,8:59,10,grass/reeds in channel,0,0,0,0,0,0,0,0,0,0,3,,
06,02,06-02,Milton Marsh,7/29/2022,21.9,22.5,207,9:00,11,grass/reeds in channel,0,0,0,0,0,0,0,0,0,0,0,,
06,02,06-02,Milton Marsh,7/29/2022,21.9,22.5,207,9:02,12,grass/reeds in channel,0,0,0,0,0,0,0,0,0,0,0,,
06,02,06-02,Milton Marsh,7/29/2022,21.9,22.5,207,9:03,13,grass/reeds in channel,0,0,0,0,0,0,0,0,0,0,0,,
06,02,06-02,Milton Marsh,7/29/2022,21.9,22.5,207,9:04,14,grass/reeds,0,0,0,0,0,0,0,0,0,0,1,,
06,02,06-02,Milton Marsh,7/29/2022,21.9,22.5,207,9:06,15,grass/reeds,0,0,0,0,0,0,0,0,0,0,1,,
06,02,06-02,Milton Marsh,7/29/2022,21.9,22.5,207,9:08,16,grass/reeds,0,0,0,0,0,0,0,0,0,0,1,,
06,02,06-02,Milton Marsh,7/29/2022,21.9,22.5,207,9:10,17,grass/reeds,0,0,0,0,0,0,0,0,0,0,1,,
06,02,06-02,Milton Marsh,7/29/2022,21.9,22.5,207,9:12,18,grass/reeds,0,0,0,0,0,0,0,0,0,0,0,,
07,02,07-02,Rocky Pond,7/27/2022,21.1,25.2,11.6,10:37,1,reeds+lily pads,0,0,0,0,0,0,0,0,0,0,2,,juvenile
07,02,07-02,Rocky Pond,7/27/2022,21.1,25.2,11.6,10:39,2,reeds+lily pads,0,0,0,0,0,0,0,0,0,0,0,,
07,02,07-02,Rocky Pond,7/27/2022,21.1,25.2,11.6,10:41,3,woody debris+grass,0,0,0,0,0,0,0,1,0,0,2,,juvenile RSN
07,02,07-02,Rocky Pond,7/27/2022,21.1,25.2,11.6,10:48,4,logs+some reeds,0,0,0,0,0,0,0,0,0,0,0,,
07,02,07-02,Rocky Pond,7/27/2022,21.1,25.2,11.6,10:52,5,woody debris+lilypads,0,0,0,0,0,0,0,0,0,0,1,,juvenile
07,02,07-02,Rocky Pond,7/27/2022,21.1,25.2,11.6,10:55,6,woody debris+lilypads,0,0,0,0,0,0,0,0,0,0,0,,
07,02,07-02,Rocky Pond,7/27/2022,21.1,25.2,11.6,10:58,7,woddy debris + reeds,0,0,0,0,0,0,0,0,0,0,1,,juvenile
07,02,07-02,Rocky Pond,7/27/2022,21.1,25.2,11.6,11:01,8,"reeds,seaweed,lilypads",0,0,0,0,0,0,0,2,0,0,2,,juvenile RSN
07,02,07-02,Rocky Pond,7/27/2022,21.1,25.2,11.6,11:03,9,grass+lilypads,0,0,0,0,0,0,0,0,0,0,3,,juvenile
07,02,07-02,Rocky Pond,7/27/2022,21.1,25.2,11.6,11:06,10,grass+lilypads,0,0,0,0,0,0,0,0,0,0,2,,juvenile
07,02,07-02,Rocky Pond,7/27/2022,21.1,25.2,11.6,11:09,11,"muddy,woody debris, reeds",0,0,0,0,0,0,0,0,0,0,5,,juvenile
07,02,07-02,Rocky Pond,7/27/2022,21.1,25.2,11.6,11:10,12,"muddy,woody debris, reeds",0,0,0,0,0,0,0,1,0,0,4,,juvenile RSN
07,02,07-02,Rocky Pond,7/27/2022,21.1,25.2,11.6,11:12,13,"muddy,woody debris, reeds",0,0,0,0,0,0,0,0,0,0,4,,"3 adult, 1 juvenile"
07,02,07-02,Rocky Pond,7/27/2022,21.1,25.2,11.6,11:15,14,"woody debris, lily pads, some reeds",0,0,0,0,0,0,0,0,0,0,2,,juvenile
07,02,07-02,Rocky Pond,7/27/2022,21.1,25.2,11.6,11:18,15,"woody debris, lily pads, some reeds",0,0,0,0,0,0,0,1,0,0,10,,juvenile RSN
07,02,07-02,Rocky Pond,7/27/2022,21.1,25.2,11.6,11:21,16,"woody debris, lily pads, some reeds",0,0,0,0,0,0,0,1,0,0,8,,juvenile RSN
07,02,07-02,Rocky Pond,7/27/2022,21.1,25.2,11.6,11:24,17,reeds+lily pads,0,0,0,0,0,0,0,0,0,0,1,,juvenile
07,02,07-02,Rocky Pond,7/27/2022,21.1,25.2,11.6,11:26,18,reeds+lily pads,0,0,0,0,0,0,0,0,0,0,5,,juvenile
11,02,11-02,St. Mikes-02,6/2/2022,15.9,17.2,,10:15,1,tall grass,0,0,0,0,0,0,0,0,0,0,0,,
11,02,11-02,St. Mikes-02,6/2/2022,15.9,17.2,,10:17,2,tall grass,0,0,0,0,0,0,0,0,0,0,0,,
11,02,11-02,St. Mikes-02,6/2/2022,15.9,17.2,,10:18,3,tall grass,0,0,0,0,1,0,0,0,0,0,0,,
11,02,11-02,St. Mikes-02,6/2/2022,15.9,17.2,,10:20,4,tall grass,0,0,0,0,0,0,0,0,0,0,0,,
11,02,11-02,St. Mikes-02,6/2/2022,15.9,17.2,,10:27,5,tall grass,0,0,0,0,1,0,0,0,0,0,0,,
11,02,11-02,St. Mikes-02,6/2/2022,15.9,17.2,,10:30,6,tall grass,0,0,0,0,0,0,0,0,0,0,0,,
11,02,11-02,St. Mikes-02,6/2/2022,15.9,17.2,,10:32,7,tall grass,0,0,0,0,0,0,0,0,0,0,0,,
11,02,11-02,St. Mikes-02,6/2/2022,15.9,17.2,,10:33,8,tall grass,0,0,0,0,0,0,0,0,0,0,0,,
11,02,11-02,St. Mikes-02,6/2/2022,15.9,17.2,,10:34,9,tall grass,0,0,0,0,0,0,0,0,0,0,0,,
11,02,11-02,St. Mikes-02,6/2/2022,15.9,17.2,,10:35,10,tall grass,0,0,0,0,0,0,0,0,0,0,0,,
11,02,11-02,St. Mikes-02,6/2/2022,15.9,17.2,,10:36,11,tall grass,0,0,0,0,0,0,0,0,0,0,0,,
11,02,11-02,St. Mikes-02,6/2/2022,15.9,17.2,,10:37,12,tall grass,0,0,0,0,0,0,0,0,0,0,0,,
11,02,11-02,St. Mikes-02,6/2/2022,15.9,17.2,,10:39,13,tall grass,0,0,0,0,0,0,0,0,0,0,0,,
11,02,11-02,St. Mikes-02,6/2/2022,15.9,17.2,,10:41,14,tall grass,0,0,0,0,2,0,0,0,0,0,0,,
11,02,11-02,St. Mikes-02,6/2/2022,15.9,17.2,,10:43,15,tall grass,0,0,0,0,1,0,0,0,0,0,0,,
11,02,11-02,St. Mikes-02,6/2/2022,15.9,17.2,,10:45,16,tall grass,0,0,0,0,0,0,0,0,0,0,0,,
11,02,11-02,St. Mikes-02,6/2/2022,15.9,17.2,,10:46,17,tall grass,0,0,0,0,0,0,0,0,0,0,0,,
11,02,11-02,St. Mikes-02,6/2/2022,15.9,17.2,,10:47,18,tall grass,0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,6/3/2022,22.5,24,,10:10,1,"swamp,mud,some grass",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,6/3/2022,22.5,24,,10:12,2,"swamp,mud,some grass",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,6/3/2022,22.5,24,,10:13,3,"swamp,mud,some grass",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,6/3/2022,22.5,24,,10:15,4,,0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,6/3/2022,22.5,24,,10:17,5,"reeds, lots of debris",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,6/3/2022,22.5,24,,10:22,6,"reeds, lots of debris",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,6/3/2022,22.5,24,,10:23,7,"reeds, lots of debris",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,6/3/2022,22.5,24,,10:24,8,"reeds, lots of debris",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,6/3/2022,22.5,24,,10:25,9,"reeds, lots of debris",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,6/3/2022,22.5,24,,10:27,10,"reeds, lots of debris",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,6/3/2022,22.5,24,,10:30,11,"reeds, lots of debris",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,6/3/2022,22.5,24,,10:32,12,"reeds, lots of debris",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,6/3/2022,22.5,24,,10:35,13,"reeds, lots of debris",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,6/3/2022,22.5,24,,10:38,14,"swamp, lots of dead reeds",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,6/3/2022,22.5,24,,10:41,15,"swamp, lots of dead reeds",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,6/3/2022,22.5,24,,10:45,16,"swamp, lots of dead reeds",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,6/3/2022,22.5,24,,10:47,17,"swamp, lots of dead reeds",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,6/3/2022,22.5,24,,10:50,18,"swamp, lots of dead reeds",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-02,8/2/2022,24.2,21.5,428,9:11,1,"reeds,mud,duckweed",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-02,8/2/2022,24.2,21.5,428,9:14,2,"reeds,mud,duckweed",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-02,8/2/2022,24.2,21.5,428,9:23,3,"reeds,mud,duckweed",0,0,0,0,1,0,0,0,0,0,0,,juvenile
11,01,11-01,St. Mikes-02,8/2/2022,24.2,21.5,428,9:24,4,"reeds,mud,duckweed",0,0,0,0,1,0,0,0,0,0,0,,adult
11,01,11-01,St. Mikes-02,8/2/2022,24.2,21.5,428,9:31,5,"channel,reeds,duckweed",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-02,8/2/2022,24.2,21.5,428,9:35,6,"channel,reeds,duckweed",0,0,0,0,0,0,0,0,0,0,2,,juvenile
11,01,11-01,St. Mikes-02,8/2/2022,24.2,21.5,428,9:38,7,"channel,reeds,duckweed",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-02,8/2/2022,24.2,21.5,428,9:39,8,"channel,reeds,duckweed",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-02,8/2/2022,24.2,21.5,428,9:41,9,"channel,reeds,duckweed",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-02,8/2/2022,24.2,21.5,428,9:42,10,"channel,reeds,duckweed",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-02,8/2/2022,24.2,21.5,428,9:46,11,"channel,reeds,duckweed",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-02,8/2/2022,24.2,21.5,428,9:48,12,reeds,0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-02,8/2/2022,24.2,21.5,428,9:52,13,"reeds,mud,duckweed",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-02,8/2/2022,24.2,21.5,428,9:57,14,"reeds,mud,duckweed",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-02,8/2/2022,24.2,21.5,428,10:03,15,"reeds,mud,duckweed",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-02,8/2/2022,24.2,21.5,428,10:07,16,"reeds,mud,duckweed",0,0,0,0,0,0,0,0,0,0,2,,juvenile
11,01,11-01,St. Mikes-02,8/2/2022,24.2,21.5,428,10:10,17,"reeds,mud,duckweed",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-02,8/2/2022,24.2,21.5,428,10:15,18,"reeds,mud,duckweed",0,0,0,0,0,0,0,0,0,0,1,,juvenile
05,01,05-01,St. Albans Res-N,8/5/2022,23.6,22.5,153.4,8:25,1,"reeds, lilypads",0,0,0,0,0,0,0,0,0,0,0,,
05,01,05-01,St. Albans Res-N,8/5/2022,23.6,22.5,153.4,8:27,2,"rocks,steep shore",0,0,0,0,0,0,0,0,0,0,0,,
05,01,05-01,St. Albans Res-N,8/5/2022,23.6,22.5,153.4,8:28,3,"rocks,steep shore",0,0,0,0,0,0,0,0,0,0,0,,
05,01,05-01,St. Albans Res-N,8/5/2022,23.6,22.5,153.4,8:31,4,"rocks,steep shore, woody debris",0,0,0,0,0,0,0,0,0,0,0,,
05,01,05-01,St. Albans Res-N,8/5/2022,23.6,22.5,153.4,8:32,5,"Rock,steep shore, lily pads",0,0,0,0,0,0,0,0,0,0,0,,
05,01,05-01,St. Albans Res-N,8/5/2022,23.6,22.5,153.4,8:33,6,"Rock,steep shore, lily pads, reeds",0,0,0,0,0,0,0,0,0,0,0,,
05,01,05-01,St. Albans Res-N,8/5/2022,23.6,22.5,153.4,8:34,7,"Rock,steep shore, lily pads, woody veg",0,0,0,0,0,0,0,0,0,0,0,,
05,01,05-01,St. Albans Res-N,8/5/2022,23.6,22.5,153.4,8:35,8,"Rock,steep shore, lily pads, woody veg",0,0,0,0,0,0,0,0,0,0,0,,
05,01,05-01,St. Albans Res-N,8/5/2022,23.6,22.5,153.4,8:36,9,"reeds, woody debris, lily pads",0,0,0,0,0,0,0,0,0,0,0,,
05,01,05-01,St. Albans Res-N,8/5/2022,23.6,22.5,153.4,8:38,10,"reeds, woody veg, lily pads",0,0,0,0,1,0,0,0,0,0,0,,
05,01,05-01,St. Albans Res-N,8/5/2022,23.6,22.5,153.4,8:40,11,"reeds, woody veg",0,0,0,0,0,0,0,0,0,0,0,,
05,01,05-01,St. Albans Res-N,8/5/2022,23.6,22.5,153.4,8:41,12,"reeds, woody veg, lily pads",0,0,0,0,0,0,0,0,0,1,0,,
05,01,05-01,St. Albans Res-N,8/5/2022,23.6,22.5,153.4,8:43,13,"reeds, woody veg, lily pads",0,0,0,0,0,0,0,0,0,0,0,,
05,01,05-01,St. Albans Res-N,8/5/2022,23.6,22.5,153.4,8:49,14,"reeds, lily pads",0,0,0,0,0,0,0,0,0,0,0,,
05,01,05-01,St. Albans Res-N,8/5/2022,23.6,22.5,153.4,8:51,15,"reeds, woody veg",0,0,0,0,0,0,0,0,0,0,0,,
05,01,05-01,St. Albans Res-N,8/5/2022,23.6,22.5,153.4,8:52,16,"reeds, woody veg",0,0,0,0,0,0,0,0,0,0,0,,
05,01,05-01,St. Albans Res-N,8/5/2022,23.6,22.5,153.4,8:54,17,"reeds, woody veg",0,0,0,0,0,0,0,0,0,0,0,,
05,01,05-01,St. Albans Res-N,8/5/2022,23.6,22.5,153.4,8:56,18,"reeds, woody veg",0,1,0,0,0,0,0,0,0,0,0,,
05,02,05-02,St. Albans Res-S,8/5/2022,22.8,22.5,625,11:06,1,muddy,0,0,0,0,3,0,0,0,0,0,0,,
05,02,05-02,St. Albans Res-S,8/5/2022,22.8,22.5,625,11:14,2,muddy,0,0,0,0,28,0,0,0,0,0,0,,
05,02,05-02,St. Albans Res-S,8/5/2022,22.8,22.5,625,11:21,3,some seaweed,0,0,0,0,2,0,0,0,0,0,0,,
05,02,05-02,St. Albans Res-S,8/5/2022,22.8,22.5,625,11:28,4,"seaweed, reeds",0,0,0,0,8,0,0,0,0,0,0,,
05,02,05-02,St. Albans Res-S,8/5/2022,22.8,22.5,625,11:27,5,"seaweed, reeds",0,0,0,0,0,0,0,0,0,0,0,,
05,02,05-02,St. Albans Res-S,8/5/2022,22.8,22.5,625,11:28,6,muddy,0,0,0,0,0,0,0,0,0,0,0,,
05,02,05-02,St. Albans Res-S,8/5/2022,22.8,22.5,625,11:36,7,"seaweed, mudy",0,0,0,0,2,0,0,0,0,0,0,,
05,02,05-02,St. Albans Res-S,8/5/2022,22.8,22.5,625,11:38,8,"seaweed, mudy",0,0,0,0,0,0,0,0,0,0,0,,
05,02,05-02,St. Albans Res-S,8/5/2022,22.8,22.5,625,11:39,9,"seaweed, mudy",0,0,0,0,6,0,0,0,0,0,0,,
05,02,05-02,St. Albans Res-S,8/5/2022,22.8,22.5,625,11:41,10,muddy,0,0,0,0,0,0,0,0,0,0,0,,
05,02,05-02,St. Albans Res-S,8/5/2022,22.8,22.5,625,11:45,11,muddy,0,0,0,0,0,0,0,0,0,0,0,,
05,02,05-02,St. Albans Res-S,8/5/2022,22.8,22.5,625,11:50,12,muddy,0,0,0,0,0,0,0,0,0,0,0,,
05,02,05-02,St. Albans Res-S,8/5/2022,22.8,22.5,625,11:54,13,muddy,0,0,0,0,0,0,0,0,0,0,0,,saw some tadpoles (around 5)
05,02,05-02,St. Albans Res-S,8/5/2022,22.8,22.5,625,11:57,14,muddy,0,0,0,0,0,0,0,0,0,0,0,,saw one tadpole
05,02,05-02,St. Albans Res-S,8/5/2022,22.8,22.5,625,11:59,15,"muddy, some reeds",0,0,0,0,0,0,0,0,0,0,0,,
05,02,05-02,St. Albans Res-S,8/5/2022,22.8,22.5,625,12:02,16,"muddy, rocky",0,0,0,0,0,0,0,0,0,0,0,,
05,02,05-02,St. Albans Res-S,8/5/2022,22.8,22.5,625,12:03,17,"muddy, rocky",0,0,0,0,0,0,0,0,0,0,0,,
05,02,05-02,St. Albans Res-S,8/5/2022,22.8,22.5,625,12:05,18,"muddy, some reeds",0,0,0,0,0,0,0,0,0,0,0,,
11,04,11-04,St. Mikes-04,8/3/2022,19.8,18.1,557,8:51,1,muddy water,0,0,0,0,0,0,0,0,0,0,0,,
11,04,11-04,St. Mikes-04,8/3/2022,19.8,18.1,557,8:54,2,"muddy, grasses",0,0,0,0,1,0,0,0,0,0,0,,
11,04,11-04,St. Mikes-04,8/3/2022,19.8,18.1,557,8:58,3,woody debris,0,0,0,0,2,0,0,0,2,0,0,,
11,04,11-04,St. Mikes-04,8/3/2022,19.8,18.1,557,9:03,4,"muddy water, grasses",0,0,0,0,1,0,0,0,0,0,0,,
11,04,11-04,St. Mikes-04,8/3/2022,19.8,18.1,557,9:06,5,"muddy water, grasses",0,0,0,0,1,0,0,0,0,0,0,,
11,04,11-04,St. Mikes-04,8/3/2022,19.8,18.1,557,9:09,6,"muddy water, grasses",0,0,0,0,0,0,0,0,0,0,0,,
11,04,11-04,St. Mikes-04,8/3/2022,19.8,18.1,557,9:11,7,muddy water,0,0,0,0,1,0,0,0,0,0,0,,
11,04,11-04,St. Mikes-04,8/3/2022,19.8,18.1,557,9:17,8,"muddy water, grasses",0,0,0,0,1,0,0,0,0,0,0,,
11,04,11-04,St. Mikes-04,8/3/2022,19.8,18.1,557,9:21,9,muddy water,0,0,0,0,2,0,0,0,0,0,0,,
11,04,11-04,St. Mikes-04,8/3/2022,19.8,18.1,557,9:24,10,muddy water,0,0,0,0,0,0,0,0,0,0,0,,
11,04,11-04,St. Mikes-04,8/3/2022,19.8,18.1,557,9:31,11,"woody debris, grasses",0,0,0,0,0,0,0,0,0,0,0,,
11,04,11-04,St. Mikes-04,8/3/2022,19.8,18.1,557,9:34,12,"woody debris, grasses",0,0,0,0,0,0,0,0,0,0,0,,
11,04,11-04,St. Mikes-04,8/3/2022,19.8,18.1,557,9:38,13,"wody debris, grasses",0,0,0,0,0,0,0,0,0,0,0,,
11,04,11-04,St. Mikes-04,8/3/2022,19.8,18.1,557,9:43,14,grasses,0,0,0,0,0,0,0,0,0,0,0,,
11,04,11-04,St. Mikes-04,8/3/2022,19.8,18.1,557,9:49,15,grasses,0,0,0,0,0,0,0,0,0,0,0,,
11,04,11-04,St. Mikes-04,8/3/2022,19.8,18.1,557,9:52,16,woody debris,0,0,0,0,0,0,0,0,0,0,0,,
11,04,11-04,St. Mikes-04,8/3/2022,19.8,18.1,557,10:00,17,"woody deris, grasses",0,0,0,0,0,0,0,0,0,0,0,,
11,04,11-04,St. Mikes-04,8/3/2022,19.8,18.1,557,10:05,18,"woody debris, grasses",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,8/4/2022,24.5,26.5,1945,8:23,1,"Grasses, channel",0,0,0,0,0,0,0,0,0,0,0,,can hear 2 GF calling
11,01,11-01,St. Mikes-01,8/4/2022,24.5,26.5,1945,8:24,2,"Channel, reeds",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,8/4/2022,24.5,26.5,1945,8:26,3,"Channel, reeds",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,8/4/2022,24.5,26.5,1945,8:28,4,"Channel, reeds",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,8/4/2022,24.5,26.5,1945,8:32,5,"Channel, reeds",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,8/4/2022,24.5,26.5,1945,8:36,6,"Channel, reeds, grasses",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,8/4/2022,24.5,26.5,1945,8:37,7,"Channel, reeds, grasses",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,8/4/2022,24.5,26.5,1945,8:41,8,"Channel, reeds, grasses",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,8/4/2022,24.5,26.5,1945,8:44,9,"Channel, reeds, grasses",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,8/4/2022,24.5,26.5,1945,8:47,10,"Open spot, channel",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,8/4/2022,24.5,26.5,1945,8:53,11,"grasses, channel",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,8/4/2022,24.5,26.5,1945,8:58,12,"grasses, channel",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,8/4/2022,24.5,26.5,1945,9:04,13,"grasses, channel",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,8/4/2022,24.5,26.5,1945,9:10,14,"Reeds, along channel",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,8/4/2022,24.5,26.5,1945,9:15,15,"Reeds, along channel",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,8/4/2022,24.5,26.5,1945,9:27,16,"Reeds, along channel",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,8/4/2022,24.5,26.5,1945,9:32,17,"Reeds, along channel",0,0,0,0,0,0,0,0,0,0,0,,
11,01,11-01,St. Mikes-01,8/4/2022,24.5,26.5,1945,9:40,18,"Reeds, along channel",0,0,0,0,0,0,0,0,0,0,0,,
10,01,10-01,Camp Johnson-01,6/23/2022,18.3,18.2,203,8:39,1,"Grassy, lilypads ",0,0,0,0,0,0,0,0,0,0,0,,
10,01,10-01,Camp Johnson-01,6/23/2022,18.3,18.2,203,8:40,2,"Grassy, lilypads ",0,0,0,1,1,0,0,0,0,0,0,,GF may not be correct
10,01,10-01,Camp Johnson-01,6/23/2022,18.3,18.2,203,8:49,3,"Grassy, lilypads ",0,0,0,0,0,0,0,0,0,0,0,,
10,01,10-01,Camp Johnson-01,6/23/2022,18.3,18.2,203,8:50,4,"Grassy, lilypads ",0,0,0,0,0,0,0,0,0,0,0,,
10,01,10-01,Camp Johnson-01,6/23/2022,18.3,18.2,203,8:52,5,"Grassy, lilypads ",0,0,0,0,0,0,0,0,0,0,0,,
10,01,10-01,Camp Johnson-01,6/23/2022,18.3,18.2,203,8:58,6,"Grassy, lilypads ",0,0,0,0,0,0,0,0,0,0,1,,
10,01,10-01,Camp Johnson-01,6/23/2022,18.3,18.2,203,9:06,7,"Grassy, lilypads ",0,0,0,1,0,0,0,0,0,0,0,,
10,01,10-01,Camp Johnson-01,6/23/2022,18.3,18.2,203,9:10,8,"Grassy, lilypads ",0,0,0,1,0,0,0,0,0,0,1,,
10,01,10-01,Camp Johnson-01,6/23/2022,18.3,18.2,203,9:19,9,"Grassy, lilypads ",0,0,0,2,0,0,0,0,0,0,0,,
10,01,10-01,Camp Johnson-01,6/23/2022,18.3,18.2,203,9:23,10,"Grassy, lilypads ",0,0,0,3,0,0,0,0,0,0,1,,
10,01,10-01,Camp Johnson-01,6/23/2022,18.3,18.2,203,9:28,11,"Grassy, lilypads ",0,0,0,0,0,0,0,0,1,0,0,,Peeper was almost metamorphed
10,01,10-01,Camp Johnson-01,6/23/2022,18.3,18.2,203,9:30,12,"Grassy, lilypads ",0,0,0,1,0,0,0,0,0,0,2,,
10,01,10-01,Camp Johnson-01,6/23/2022,18.3,18.2,203,9:32,13,"Grassy, lilypads ",0,0,0,0,1,0,0,0,0,0,1,,GF may not be correct
10,01,10-01,Camp Johnson-01,6/23/2022,18.3,18.2,203,9:36,14,"Grassy, lilypads ",0,0,0,0,1,0,0,0,0,0,0,,GF may not be correct
10,01,10-01,Camp Johnson-01,6/23/2022,18.3,18.2,203,9:37,15,"Grassy, lilypads ",0,0,0,1,0,0,0,0,0,0,0,,
