ComplexID,PondID,SiteID,Site Name,Date,Water Temp,Air Temp,Conductivity,Time,SpeciesID,Count,A/T,Symptoms,Mortality,Notes,,,,,,,,,,
09,02,09-02,Grilbrook Res-02,5/27/2022,20.5,20.2,,10:05,AB,1,T,,,,,,,,,,,,,
09,02,09-02,Grilbrook Res-02,5/27/2022,20.5,20.2,,10:20,AB,1,T,,,,,,,,,,,,,
09,02,09-02,Gilbrook Res-02,5/27/2022,20.5,20.2,,10:25,GF,1,A,,,,,,,,,,,,,
09,02,09-02,Grilbrook Res-02,5/27/2022,20.5,20.2,,10:27,AB,1,A,,,,,,,,,,,,,
09,02,09-02,Grilbrook Res-02,5/27/2022,20.5,20.2,,10:30,AB,2,A,,,,,,,,,,,,,
09,02,09-02,Grilbrook Res-02,5/27/2022,20.5,20.2,,10:30,GF,1,A,,,,,,,,,,,,,
09,02,09-02,Grilbrook Res-02,5/27/2022,20.5,20.2,,10:36,GF,2,A,,,,,,,,,,,,,
09,02,09-02,Gilbrook Res-02,5/27/2022,20.5,20.2,,10:42,GF,1,A,,,,,,,,,,,,,
09,02,09-02,Grilbrook Res-02,5/27/2022,20.5,20.2,,10:42,UNKNOWN,1,T,,,GF OR AB,,,,,,,,,,
09,02,09-02,Grilbrook Res-02,5/27/2022,20.5,20.2,,10:42,TADS,2,A,,,,,,,,,,,,,
09,02,09-02,Grilbrook Res-02,5/27/2022,20.5,20.2,,10:46,AB,1,A,,,,,,,,,,,,,
09,02,09-02,Grilbrook Res-02,5/27/2022,20.5,20.2,,10:48,AB,1,A,,,,,,,,,,,,,
09,02,09-02,Gilbrook Res-02,5/27/2022,20.5,20.2,,10:51,AB,1,A,,,,,,,,,,,,,
09,02,09-02,Grilbrook Res-02,5/27/2022,20.5,20.2,,10:52,GF,1,A,,,,,,,,,,,,,
09,02,09-02,Grilbrook Res-02,5/27/2022,20.5,20.2,,10:53,GF,1,A,,,,,,,,,,,,,
09,02,09-02,Grilbrook Res-02,5/27/2022,20.5,20.2,,10:57,GF,1,A,,,,,,,,,,,,,
09,02,09-02,Grilbrook Res-02,5/27/2022,20.5,20.2,,11:19,TAD(GF),1,A,,,,,,,,,,,,,
09,02,09-02,Gilbrook Res-02,5/27/2022,20.5,20.2,,11:20,TADS,20,A,,,,,,,,,,,,,
09,02,09-02,Grilbrook Res-02,5/27/2022,20.5,20.2,,11:21,AB,1,A,,,,,,,,,,,,,
09,03,09-03,Gilbrook Res-03,5/31/2022,18.3,18.3,,8:08,AB,1,A,,,,,,,,,,,,,
09,03,09-03,Gilbrook Res-03,5/31/2022,18.3,18.3,,8:14,GF,1,A,,,,,,,,,,,,,
09,03,09-03,Gilbrook Res-03,5/31/2022,18.3,18.3,,8:16,AB,1,A,,,,,,,,,,,,,
09,03,09-03,Gilbrook Res-03,5/31/2022,18.3,18.3,,8:23,AB,1,A,,,,,,,,,,,,,
09,03,09-03,Gilbrook Res-03,5/31/2022,18.3,18.3,,8:31,GF,1,T,,,,,,,,,,,,,
09,03,09-03,Gilbrook Res-03,5/31/2022,18.3,18.3,,8:37,WF,1,A,,,,,,,,,,,,,
09,03,09-03,Gilbrook Res-03,5/31/2022,18.3,18.3,,8:45,GF,1,A,,,,,,,,,,,,,
09,03,09-03,Gilbrook Res-03,5/31/2022,18.3,18.3,,8:50,AB,1,A,,,,,,,,,,,,,
09,03,09-03,Gilbrook Res-03,5/31/2022,18.3,18.3,,8:51,AB,1,A,,,,,,,,,,,,,
09,03,09-03,Gilbrook Res-03,5/31/2022,18.3,18.3,,8:56,AB,1,A,,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,9:36,AB,1,A,,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,9:38,GF,1,A,Tadpole GF,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,9:40,GF,1,A,,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,9:49,GF,2,A,,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,9:49,AB,2,A,,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,9:52,GF,1,A,,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,9:52,AB,1,A,,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,9:52,RSN,1,A,Caught in net,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,9:56,GF,3,A,,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,9:56,AB,1,A,,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,10:17,GF,2,A,,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,10:25,GF,1,A,,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,10:45,GF,1,A,,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,10:45,AB,1,A,,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,10:48,AB,1,A,,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,10:51,GF,1,A,,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,10:56,GF,1,A,,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,12:28,PAINTED T,12,A,,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,12:29,PF,1,A,,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,12:31,GF,2,A,,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,12:35,PF,2,A,,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,12:37,AB,1,A,,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,12:37,PAINTED T,1,A,,,,,,,,,,,,,
12,01,12-01,N. Indian Brook-01,6/8/2022,20.2,18.3,,12:37,TAD,1,A,,,,,,,,,,,,,
12,02,12-02,Indian Brook-02,6/9/2022,17.0,16.1,,9:04,GF,1,A,,,,,,,,,,,,,
12,02,12-02,Indian Brook-02,6/9/2022,17.0,16.1,,9:11,GF,1,A,,,,,,,,,,,,,
12,03,12-03,Indian Brook-03,6/10/2022,16.1,16.3,,9:24,GF,1,,,,,,,,,,,,,,
12,03,12-03,Indian Brook-03,6/10/2022,16.1,16.3,,9:25,PF,1,,,,,,,,,,,,,,
12,03,12-03,Indian Brook-03,6/10/2022,16.1,16.3,,9:55,RSN,1,,,,,,,,,,,,,,
12,03,12-03,Indian Brook-03,6/10/2022,16.1,16.3,,10:00,GF,1,,,,Saw many more frogs later on,,,,,,,,,,
06,01,06-01,Milton Pond,7/5/2022,22.2,20.5,46.3,8:45,GF,1,A,,,,,,,,,,,,,
06,01,06-01,Milton Pond,7/5/2022,22.2,20.5,46.3,8:51,GF,2,T,,,,,,,,,,,,,
06,01,06-01,Milton Pond,7/5/2022,22.2,20.5,46.3,8:56,GF,1,T,,,,,,,,,,,,,
06,01,06-01,Milton Pond,7/5/2022,22.2,20.5,46.3,9:05,PF,1,T,,,,,,,,,,,,,
06,01,06-01,Milton Pond,7/5/2022,22.2,20.5,46.3,9:05,GF,1,T,,,,,,,,,,,,,
06,01,06-01,Milton Pond,7/5/2022,22.2,20.5,46.3,9:08,PF,1,T,,,,,,,,,,,,,
06,01,06-01,Milton Pond,7/5/2022,22.2,20.5,46.3,9:15,PF,1,T,,,,,,,,,,,,,
06,01,06-01,Milton Pond,7/5/2022,22.2,20.5,46.3,9:18,GF,1,T,,,,,,,,,,,,,
06,01,06-01,Milton Pond,7/5/2022,22.2,20.5,46.3,9:28,GF,2,T,,,,,,,,,,,,,
06,02,06-02,Milton Marsh,7/5/2022,20.7,18.8,190.3,12:16,GF,1,T,,,,,,,,,,,,,
06,02,06-02,Milton Marsh,7/5/2022,20.7,18.8,190.3,12:43,GF,1,,,,,,,,,,,,,,
11,02,11-02,St. Mikes-2,7/8/2022,24.5,28,492,10:29,GF,1,T,,,,,,,,,,,,,
11,02,11-02,St. Mikes-2,7/8/2022,24.5,28,492,10:30,GF,3,T,,,,,,,,,,,,,
11,02,11-02,St. Mikes-2,7/8/2022,24.5,28,492,10:53,GF,1,T,,,,,,,,,,,,,
11,02,11-02,St. Mikes-2,7/8/2022,24.5,28,492,10:59,GF,1,A,,,,,,,,,,,,,
11,02,11-02,St. Mikes-2,7/8/2022,24.5,28,492,11:02,GF,1,A,,,,,,,,,,,,,
11,02,11-02,St. Mikes-2,7/8/2022,24.5,28,492,11:09,GF,3,A,,,,,,,,,,,,,
11,02,11-02,St. Mikes-2,7/8/2022,24.5,28,492,11:41,GF,1,A,,,Tads caught incidentally,,,,,,,,,,
11,02,11-02,St. Mikes-2,7/8/2022,24.5,28,492,12:37,GF,2,A,,,,,,,,,,,,,
11,02,11-02,St. Mikes-2,7/8/2022,24.5,28,492,12:38,GF,1,A,,,,,,,,,,,,,
11,02,11-02,St. Mikes-2,7/8/2022,24.5,28,492,12:43,GF,1,A,,,,,,,,,,,,,
11,02,11-02,St. Mikes-2,7/8/2022,24.5,28,492,12:45,GF,1,T,,,,,,,,,,,,,
11,02,11-02,St. Mikes-2,7/8/2022,24.5,28,492,12:48,GF,1,A,,,,,,,,,,,,,
11,02,11-02,St. Mikes-2,7/8/2022,24.5,28,492,12:49,GF,1,A,,,,,,,,,,,,,
11,02,11-02,St. Mikes-2,7/8/2022,24.5,28,492,12:51,GF,1,A,,,,,,,,,,,,,
11,02,11-02,St. Mikes-2,7/8/2022,24.5,28,492,12:54,GF,1,A,,,,,,,,,,,,,
11,02,11-02,St. Mikes-2,7/8/2022,24.5,28,492,12:55,GF,1,T,,,,,,,,,,,,,
11,02,11-02,St. Mikes-2,7/8/2022,24.5,28,492,12:59,GF,1,T,,,,,,,,,,,,,
11,02,11-02,St. Mikes-2,7/8/2022,24.5,28,492,1:00,GF,1,T,,,,,,,,,,,,,
11,01,11-01,St. Mikes-1,7/11/2022,25.2,25.1,21.2,10:30,AT,1,T,,,,,,,,,,,,,
11,01,11-01,St. Mikes-1,7/11/2022,25.2,25.1,21.2,10:34,GF,5,T/A,,,,,,,,,,,,,
11,01,11-01,St. Mikes-1,7/11/2022,25.2,25.1,21.2,0:50,GF,2,A,,,,,,,,,,,,,
11,01,11-01,St. Mikes-1,7/11/2022,25.2,25.1,21.2,11:00,GF,1,A,,,,,,,,,,,,,
11,01,11-01,St. Mikes-1,7/11/2022,25.2,25.1,21.2,11:06,GF,1,A,,,,,,,,,,,,,
11,01,11-01,St. Mikes-1,7/11/2022,25.2,25.1,21.2,11:08,GF,1,A,,,,,,,,,,,,,
11,01,11-01,St. Mikes-1,7/11/2022,25.2,25.1,21.2,11:10,GF,1,A,,,,,,,,,,,,,
11,01,11-01,St. Mikes-1,7/11/2022,25.2,25.1,21.2,11:22,GF,1,A,,,,,,,,,,,,,
11,01,11-01,St. Mikes-1,7/11/2022,25.2,25.1,21.2,11:27,GF,1,A,,,,,,,,,,,,,
11,01,11-01,St. Mikes-1,7/11/2022,25.2,25.1,21.2,11:35,GF,1,A,,,,,,,,,,,,,
09,01,09-01,Gilbrook Res-01,7/6/2022,21.3,18.5,1411,7:56,GF,1,A,,,,,,,,,,,,,
09,02,09-02,Gilbrook Res-02,7/6/2022,19.9,19.8,1437,9:36,UNKNOWN,2,T,,,Didn't see what spp,,,,,,,,,,
09,02,09-02,Gilbrook Res-02,7/6/2022,19.9,19.8,1437,9:40,GF,1,T,,,,,,,,,,,,,
09,02,09-02,Gilbrook Res-02,7/6/2022,19.9,19.8,1437,9:47,GF,1,T,,,,,,,,,,,,,
09,02,09-02,Gilbrook Res-02,7/6/2022,19.9,19.8,1437,9:51,GF,1,T,,,,,,,,,,,,,
09,02,09-02,Gilbrook Res-02,7/6/2022,19.9,19.8,1437,9:56,GF,1,A,,,,,,,,,,,,,
09,02,09-02,Gilbrook Res-02,7/6/2022,19.9,19.8,1437,9:56,UNKNOWN,2,A,,,,,,,,,,,,,
09,02,09-02,Gilbrook Res-02,7/6/2022,19.9,19.8,1437,10:01,Tads,1,A,,,,,,,,,,,,,
09,02,09-02,Gilbrook Res-02,7/6/2022,19.9,19.8,1437,10:04,Tads,>15,A,,,,,,,,,,,,,
09,02,09-02,Gilbrook Res-02,7/6/2022,19.9,19.8,1437,10:14,Tads,2,A,,,,,,,,,,,,,
09,02,09-02,Gilbrook Res-02,7/6/2022,19.9,19.8,1437,10:17,GF,2,A,,,,,,,,,,,,,
09,02,09-02,Gilbrook Res-02,7/6/2022,19.9,19.8,1437,10:18,Tads,>10,A,,,,,,,,,,,,,
09,02,09-02,Gilbrook Res-02,7/6/2022,19.9,19.8,1437,10:22,GF,4,A,,,,,,,,,,,,,
09,03,09-03,Gilbrook Res-03,7/7/2022,19.3,17.3,964,8:51,GF,1,A,,,,,,,,,,,,,
09,03,09-03,Gilbrook Res-03,7/7/2022,19.3,17.3,964,8:56,GF,2,T,,,,,,,,,,,,,
09,03,09-03,Gilbrook Res-03,7/7/2022,19.3,17.3,964,9:01,GF,2,T,,,,,,,,,,,,,
09,03,09-03,Gilbrook Res-03,7/7/2022,19.3,17.3,964,9:02,AB,1,A,,,,,,,,,,,,,
09,03,09-03,Gilbrook Res-03,7/7/2022,19.3,17.3,964,9:10,AB,2,A,,,,,,,,,,,,,
09,03,09-03,Gilbrook Res-03,7/7/2022,19.3,17.3,964,9:15,GF,1,A,,,,,,,,,,,,,
09,03,09-03,Gilbrook Res-03,7/7/2022,19.3,17.3,964,9:15,GF,1,T,,,,,,,,,,,,,
09,03,09-03,Gilbrook Res-03,7/7/2022,19.3,17.3,964,9:16,AB,1,A,,,,,,,,,,,,,
09,03,09-03,Gilbrook Res-03,7/7/2022,19.3,17.3,964,9:21,AB,3,A,,,,,,,,,,,,,
09,03,09-03,Gilbrook Res-03,7/7/2022,19.3,17.3,964,9:23,GF,1,T,,,,,,,,,,,,,
09,03,09-03,Gilbrook Res-03,7/7/2022,19.3,17.3,964,9:23,UNKNOWN,1,T,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,7/13/2022,19.6,22.5,612,8:30,GF,2,A/T,,,,,,,,,,,,,
11,04,11-04,St.mikes04,7/13/2022,19.6,22.5,612,8:40,GF,2,A/T,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,7/13/2022,19.6,22.5,612,8:47,GF,1,A,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,7/13/2022,19.6,22.5,612,8:49,GF,1,A,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,7/13/2022,19.6,22.5,612,8:51,GF,1,A,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,7/13/2022,19.6,22.5,612,8:59,GF,2,A/T,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,7/13/2022,19.6,22.5,612,9:10,GF,1,A,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,7/13/2022,19.6,22.5,612,9:19,GF,1,T,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,7/13/2022,19.6,22.5,612,9:20,GF,1,A,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,7/13/2022,19.6,22.5,612,9:21,GF,1,A,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,7/13/2022,19.6,22.5,612,9:25,GF,1,T,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,7/13/2022,19.6,22.5,612,9:26,GF,1,T,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,7/13/2022,19.6,22.5,612,9:38,GF,1,T,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,7/13/2022,19.6,22.5,612,9:39,GF,1,A,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,7/13/2022,19.6,22.5,612,9:40,GF,1,A,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,7/13/2022,19.6,22.5,612,9:41,GF,8,T,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,7/13/2022,19.6,22.5,612,9:58,GF,8,A/T,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,7/13/2022,19.6,22.5,612,10:17,GF,1,A,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,7/13/2022,19.6,22.5,612,10:18,GF,4,A/T,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,7/13/2022,19.6,22.5,612,10:24,GF,7,A/T,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,7/13/2022,19.6,22.5,612,10:26,GF,5,A/T,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,7/13/2022,19.6,22.5,612,10:30,GF,1,T,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,7:58,GF,6,A/T,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:06,GF,10+,A/T,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:09,PF,1,T,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:10,GF,10+,A/T,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:10,AB,1,A,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:11,AB,1,A,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:13,PF,1,T,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:13,GF,10+,A/T,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:15,GF,1,A,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:16,PF,1,A,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:16,GF,1,A,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:17,GF,2,A/T,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:17,PF,1,A,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:19,AB,1,A,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:19,AB,1,A,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:20,PF,1,T,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:20,GF,2,T,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:22,GF,5+,A/T,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:22,PF,1,T,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:28,AB,1,A,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:28,GF,4,A,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:28,AB,3,A,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:28,PF,1,A,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:29,PF,2,T,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:30,GF,1,T,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:32,GF,2,T,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:37,GF,2,A,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:37,AB,1,T,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:39,GF,1,T,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:39,PF,2,T,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:41,PF,2,A,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:41,GF,2,A/T,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:43,GF,1,A,,,,,,,,,,,,,
04,01,04-01,Frog Alley-01,7/18/2022,23.2,22.9,149.1,8:45,GF,1,A,,,,,,,,,,,,,
12,01,12-01,Indian Brook-01,7/19/2022,23.3,23,142.5,9:02,AB,2,A,,,,,,,,,,,,,
12,01,12-01,Indian Brook-01,7/19/2022,23.3,23,142.5,9:03,GF,1,T,,,,,,,,,,,,,
12,01,12-01,Indian Brook-01,7/19/2022,23.3,23,142.5,9:03,GF,1,A,,,,,,,,,,,,,
12,01,12-01,Indian Brook-01,7/19/2022,23.3,23,142.5,9:11,GF,1,A,,,,,,,,,,,,,
12,01,12-01,Indian Brook-01,7/19/2022,23.3,23,142.5,9:14,GF,1,T,,,,,,,,,,,,,
12,01,12-01,Indian Brook-01,7/19/2022,23.3,23,142.5,9:14,AB,1,A,,,,,,,,,,,,,
12,01,12-01,Indian Brook-01,7/19/2022,23.3,23,142.5,9:20,GF,2,T,,,,,,,,,,,,,
12,01,12-01,Indian Brook-01,7/19/2022,23.3,23,142.5,9:26,GF,2,A,,,,,,,,,,,,,
12,01,12-01,Indian Brook-01,7/19/2022,23.3,23,142.5,9:29,GF,5,A,,,,,,,,,,,,,
12,01,12-01,Indian Brook-01,7/19/2022,23.3,23,142.5,9:29,AB,1,T,,,,,,,,,,,,,
12,01,12-01,Indian Brook-01,7/19/2022,23.3,23,142.5,9:34,GF,1,A,,,,,,,,,,,,,
12,01,12-01,Indian Brook-01,7/19/2022,23.3,23,142.5,9:36,AB,1,A,,,,,,,,,,,,,
12,01,12-01,Indian Brook-01,7/19/2022,23.3,23,142.5,9:36,GF,4,A,,,,,,,,,,,,,
12,01,12-01,Indian Brook-01,7/19/2022,23.3,23,142.5,9:41,GF,1,A,,,,,,,,,,,,,
12,01,12-01,Indian Brook-01,7/19/2022,23.3,23,142.5,9:42,GF,2,A,,,,,,,,,,,,,
12,01,12-01,Indian Brook-01,7/19/2022,23.3,23,142.5,9:43,GF,3,A,,,,,,,,,,,,,
12,01,12-01,Indian Brook-01,7/19/2022,23.3,23,142.5,9:44,SP,1,T,,,,,,,,,,,,,
12,01,12-01,Indian Brook-01,7/19/2022,23.3,23,142.5,9:44,GF,1,T,,,,,,,,,,,,,
12,01,12-01,Indian Brook-01,7/19/2022,23.3,23,142.5,9:46,GF,2,A,,,,,,,,,,,,,
12,01,12-01,Indian Brook-01,7/19/2022,23.3,23,142.5,9:48,GF,4,T,,,,,,,,,,,,,
12,01,12-01,Indian Brook-01,7/19/2022,23.3,23,142.5,9:52,GF,2,A,,,,,,,,,,,,,
12,01,12-01,Indian Brook-01,7/19/2022,23.3,23,142.5,9:54,GF,4,A,,,,,,,,,,,,,
12,03,12-03,Indian Brook-03,7/19/2022,26.5,27.3,0,12:38,GF,2,T,,,,,,,,,,,,,
12,03,12-03,Indian Brook-03,7/19/2022,26.5,27.3,0,12:38,PF,2,T,,,,,,,,,,,,,
12,03,12-03,Indian Brook-03,7/19/2022,26.5,27.3,0,12:42,GF,1,T,,,,,,,,,,,,,
12,03,12-03,Indian Brook-03,7/19/2022,26.5,27.3,0,12:47,GF,1,A,,,,,,,,,,,,,
12,03,12-03,Indian Brook-03,7/19/2022,26.5,27.3,0,12:51,GF,3,A,,,,,,,,,,,,,
12,03,12-03,Indian Brook-03,7/19/2022,26.5,27.3,0,12:52,GF,1,A,,,,,,,,,,,,,
12,03,12-03,Indian Brook-03,7/19/2022,26.5,27.3,0,12:58,GF,2,A,,,,,,,,,,,,,
12,03,12-03,Indian Brook-03,7/19/2022,26.5,27.3,0,12:59,GF,2,A,,,,,,,,,,,,,
12,03,12-03,Indian Brook-03,7/19/2022,26.5,27.3,0,1:05,GF,1,A,,,,,,,,,,,,,
12,03,12-03,Indian Brook-03,7/19/2022,26.5,27.3,0,1:12,GF,1,A,,,,,,,,,,,,,
12,03,12-03,Indian Brook-03,7/19/2022,26.5,27.3,0,1:16,GF,1,A,,,,,,,,,,,,,
12,03,12-03,Indian Brook-03,7/19/2022,26.5,27.3,0,1:28,GF,1,T,,,,,,,,,,,,,
12,03,12-03,Indian Brook-03,7/19/2022,26.5,27.3,0,1:36,PF,2,T,,,Heard tree frogs + saw newt post survey,,,,,,,,,,
12,02,12-02,Indian Brook-02,7/20/2022,24.2,24.1,245,9:40,RSN,1,A,,,,,,,,,,,,,
12,02,12-02,Indian Brook-02,7/20/2022,24.2,24.1,245,9:40,GF,4,A,,,,,,,,,,,,,
12,02,12-02,Indian Brook-02,7/20/2022,24.2,24.1,245,9:52,GF,3,T,,,,,,,,,,,,,
12,02,12-02,Indian Brook-02,7/20/2022,24.2,24.1,245,9:55,GF,2,T,,,,,,,,,,,,,
12,02,12-02,Indian Brook-02,7/20/2022,24.2,24.1,245,10:00,GF,3,A,,,,,,,,,,,,,
12,02,12-02,Indian Brook-02,7/20/2022,24.2,24.1,245,10:14,GF,1,A,,,,,,,,,,,,,
03,01,03-01,Gilet-01,7/15/2022,25.6,21.1,96.5,9:40,AB,2,A,,,,,,,,,,,,,
03,01,03-01,Gilet-01,7/15/2022,25.5,21.1,96.5,9:40,GF,1,T,,,,,,,,,,,,,
03,01,03-01,Gilet-01,7/15/2022,25.4,21.1,96.5,9:40,RSN,1,A,,,,,,,,,,,,,
03,01,03-01,Gilet-01,7/15/2022,25.3,21.1,96.5,10:09,GF,1,T,,,,,,,,,,,,,
03,01,03-01,Gilet-01,7/15/2022,25.2,21.1,96.5,10:20,GF,1,T,,,,,,,,,,,,,
03,01,03-01,Gilet-01,7/15/2022,25.1,21.1,96.5,10:20,GF TAD,1,A,,,,,,,,,,,,,
03,01,03-01,Gilet-01,7/15/2022,25,21.1,96.5,10:30,GF,1,T,,,,,,,,,,,,,
03,01,03-01,Gilet-01,7/15/2022,24.9,21.1,96.5,10:33,GF,1,A,,,,,,,,,,,,,
03,01,03-01,Gilet-01,7/15/2022,24.8,21.1,96.5,,GF TAD,1,A,,,SEEN WHILE DIP NETTING,,,,,,,,,,
03,01,03-01,Gilet-01,7/15/2022,24.7,21.1,96.5,10:57,AB,1,A,,,,,,,,,,,,,
03,01,03-01,Gilet-01,7/15/2022,24.6,21.1,96.5,,GF,1,T,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,12:49,RSN,1,A,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,12:49,GF,1,A,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,12:54,GF,1,T,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,12:54,PF,1,T,,,,,,,,,,,,,
