#,"Date Time, GMT-04:00","Temp, °F (LGR S/N: 21422123, SEN S/N: 21422123)","Intensity, lum/ft² (LGR S/N: 21422123, SEN S/N: 21422123)",Coupler Attached (LGR S/N: 21422123),Host Connected (LGR S/N: 21422123),Stopped (LGR S/N: 21422123),End Of File (LGR S/N: 21422123)
1567,6/15/2024 19:30,63.968,117,,,,
1568,6/15/2024 19:45,63.797,81,,,,
1569,6/15/2024 20:00,63.626,57,,,,
1570,6/15/2024 20:15,63.455,32,,,,
1571,6/15/2024 20:30,63.282,13,,,,
1572,6/15/2024 20:45,63.111,3,,,,
1573,6/15/2024 21:00,62.94,0,,,,
1574,6/15/2024 21:15,62.94,0,,,,
1575,6/15/2024 21:30,62.769,0,,,,
1576,6/15/2024 21:45,62.598,0,,,,
1577,6/15/2024 22:00,62.254,0,,,,
1578,6/15/2024 22:15,62.254,0,,,,
1579,6/15/2024 22:30,62.254,0,,,,
1580,6/15/2024 22:45,62.083,0,,,,
1581,6/15/2024 23:00,61.912,0,,,,
1582,6/15/2024 23:15,61.912,0,,,,
1583,6/15/2024 23:30,61.741,0,,,,
1584,6/15/2024 23:45,61.398,0,,,,
1585,6/16/2024 0:00,61.398,0,,,,
1586,6/16/2024 0:15,61.227,0,,,,
1587,6/16/2024 0:30,61.054,0,,,,
1588,6/16/2024 0:45,60.883,0,,,,
1589,6/16/2024 1:00,60.883,0,,,,
1590,6/16/2024 1:15,60.712,0,,,,
1591,6/16/2024 1:30,60.712,0,,,,
1592,6/16/2024 1:45,60.539,0,,,,
1593,6/16/2024 2:00,60.368,0,,,,
1594,6/16/2024 2:15,60.195,0,,,,
1595,6/16/2024 2:30,60.024,0,,,,
1596,6/16/2024 2:45,59.851,0,,,,
1597,6/16/2024 3:00,59.68,0,,,,
1598,6/16/2024 3:15,59.68,0,,,,
1599,6/16/2024 3:30,59.68,0,,,,
1600,6/16/2024 3:45,59.508,0,,,,
1601,6/16/2024 4:00,59.337,0,,,,
1602,6/16/2024 4:15,59.337,0,,,,
1603,6/16/2024 4:30,59.164,0,,,,
1604,6/16/2024 4:45,59.164,0,,,,
1605,6/16/2024 5:00,59.164,2,,,,
1606,6/16/2024 5:15,58.993,8,,,,
1607,6/16/2024 5:30,58.993,13,,,,
1608,6/16/2024 5:45,58.993,19,,,,
1609,6/16/2024 6:00,58.993,26,,,,
1610,6/16/2024 6:15,58.993,35,,,,
1611,6/16/2024 6:30,58.993,37,,,,
1612,6/16/2024 6:45,58.993,68,,,,
1613,6/16/2024 7:00,58.993,76,,,,
1614,6/16/2024 7:15,58.993,125,,,,
1615,6/16/2024 7:30,58.993,176,,,,
1616,6/16/2024 7:45,58.993,216,,,,
1617,6/16/2024 8:00,58.993,288,,,,
1618,6/16/2024 8:15,59.164,368,,,,
1619,6/16/2024 8:30,59.337,480,,,,
1620,6/16/2024 8:45,59.508,576,,,,
1621,6/16/2024 9:00,59.68,800,,,,
1622,6/16/2024 9:15,60.712,2304,,,,
1623,6/16/2024 9:30,62.083,2560,,,,
1624,6/16/2024 9:45,66.708,3584,,,,
1625,6/16/2024 10:00,69.964,3584,,,,
1626,6/16/2024 10:15,72.199,3968,,,,
1627,6/16/2024 10:30,73.062,3456,,,,
1628,6/16/2024 10:45,74.098,2944,,,,
1629,6/16/2024 11:00,72.891,1344,,,,
1630,6/16/2024 11:15,70.995,2432,,,,
1631,6/16/2024 11:30,73.062,1728,,,,
1632,6/16/2024 11:45,69.964,960,,,,
1633,6/16/2024 12:00,68.248,960,,,,
1634,6/16/2024 12:15,67.221,704,,,,
1635,6/16/2024 12:30,66.708,864,,,,
1636,6/16/2024 12:45,66.193,704,,,,
1637,6/16/2024 13:00,66.193,1088,,,,
1638,6/16/2024 13:15,66.193,896,,,,
1639,6/16/2024 13:30,65.851,800,,,,
1640,6/16/2024 13:45,65.851,896,,,,
1641,6/16/2024 14:00,65.851,896,,,,
1642,6/16/2024 14:15,66.022,768,,,,
1643,6/16/2024 14:30,65.851,672,,,,
1644,6/16/2024 14:45,65.851,608,,,,
1645,6/16/2024 15:00,65.851,672,,,,
1646,6/16/2024 15:15,66.022,800,,,,
1647,6/16/2024 15:30,66.193,768,,,,
1648,6/16/2024 15:45,66.193,480,,,,
1649,6/16/2024 16:00,66.193,576,,,,
1650,6/16/2024 16:15,66.366,512,,,,
1651,6/16/2024 16:30,66.537,576,,,,
1652,6/16/2024 16:45,66.537,448,,,,
1653,6/16/2024 17:00,66.537,416,,,,
1654,6/16/2024 17:15,66.537,448,,,,
1655,6/16/2024 17:30,66.537,288,,,,
1656,6/16/2024 17:45,66.537,272,,,,
1657,6/16/2024 18:00,66.708,480,,,,
1658,6/16/2024 18:15,66.708,416,,,,
1659,6/16/2024 18:30,66.537,240,,,,
1660,6/16/2024 18:45,66.366,216,,,,
1661,6/16/2024 19:00,66.193,160,,,,
1662,6/16/2024 19:15,66.193,160,,,,
1663,6/16/2024 19:30,66.022,128,,,,
1664,6/16/2024 19:45,65.851,112,,,,
1665,6/16/2024 20:00,65.68,82,,,,
1666,6/16/2024 20:15,65.509,85,,,,
1667,6/16/2024 20:30,65.338,17,,,,
1668,6/16/2024 20:45,65.167,2,,,,
1669,6/16/2024 21:00,64.996,0,,,,
1670,6/16/2024 21:15,64.996,0,,,,
1671,6/16/2024 21:30,64.996,0,,,,
1672,6/16/2024 21:45,64.825,0,,,,
1673,6/16/2024 22:00,64.825,0,,,,
1674,6/16/2024 22:15,64.652,0,,,,
1675,6/16/2024 22:30,64.481,0,,,,
1676,6/16/2024 22:45,64.481,0,,,,
1677,6/16/2024 23:00,64.31,0,,,,
1678,6/16/2024 23:15,64.139,0,,,,
1679,6/16/2024 23:30,64.139,0,,,,
1680,6/16/2024 23:45,63.968,0,,,,
1681,6/17/2024 0:00,63.968,0,,,,
1682,6/17/2024 0:15,63.797,0,,,,
1683,6/17/2024 0:30,63.797,0,,,,
1684,6/17/2024 0:45,63.626,0,,,,
1685,6/17/2024 1:00,63.626,0,,,,
1686,6/17/2024 1:15,63.455,0,,,,
1687,6/17/2024 1:30,63.455,0,,,,
1688,6/17/2024 1:45,63.282,0,,,,
1689,6/17/2024 2:00,63.111,0,,,,
1690,6/17/2024 2:15,63.111,0,,,,
1691,6/17/2024 2:30,62.94,0,,,,
1692,6/17/2024 2:45,62.94,0,,,,
1693,6/17/2024 3:00,62.94,0,,,,
1694,6/17/2024 3:15,62.94,0,,,,
1695,6/17/2024 3:30,62.769,0,,,,
1696,6/17/2024 3:45,62.769,0,,,,
1697,6/17/2024 4:00,62.598,0,,,,
1698,6/17/2024 4:15,62.598,0,,,,
1699,6/17/2024 4:30,62.598,0,,,,
1700,6/17/2024 4:45,62.598,0,,,,
1701,6/17/2024 5:00,62.425,0,,,,
1702,6/17/2024 5:15,62.254,8,,,,
1703,6/17/2024 5:30,62.425,33,,,,
1704,6/17/2024 5:45,62.425,80,,,,
1705,6/17/2024 6:00,62.254,136,,,,
1706,6/17/2024 6:15,62.425,136,,,,
1707,6/17/2024 6:30,62.425,152,,,,
1708,6/17/2024 6:45,62.425,288,,,,
1709,6/17/2024 7:00,62.598,400,,,,
1710,6/17/2024 7:15,62.94,576,,,,
1711,6/17/2024 7:30,63.111,480,,,,
1712,6/17/2024 7:45,63.282,608,,,,
1713,6/17/2024 8:00,63.455,704,,,,
1714,6/17/2024 8:15,63.626,768,,,,
1715,6/17/2024 8:30,63.968,576,,,,
1716,6/17/2024 8:45,63.797,512,,,,
1717,6/17/2024 9:00,63.626,512,,,,
1718,6/17/2024 9:15,63.968,464,,,,
1719,6/17/2024 9:30,63.968,896,,,,
1720,6/17/2024 9:45,64.139,368,,,,
1721,6/17/2024 10:00,64.139,576,,,,
1722,6/17/2024 10:15,64.139,800,,,,
1723,6/17/2024 10:30,64.481,400,,,,
1724,6/17/2024 10:45,64.31,576,,,,
1725,6/17/2024 11:00,64.996,768,,,,
1726,6/17/2024 11:15,64.825,448,,,,
1727,6/17/2024 11:30,64.652,256,,,,
1728,6/17/2024 11:45,64.652,448,,,,
1729,6/17/2024 12:00,64.996,1152,,,,
1730,6/17/2024 12:15,65.68,1088,,,,
1731,6/17/2024 12:30,66.537,2048,,,,
1732,6/17/2024 12:45,66.879,1216,,,,
1733,6/17/2024 13:00,66.879,992,,,,
1734,6/17/2024 13:15,67.05,896,,,,
1735,6/17/2024 13:30,67.221,960,,,,
1736,6/17/2024 13:45,67.735,1152,,,,
1737,6/17/2024 14:00,68.248,992,,,,
1738,6/17/2024 14:15,68.421,992,,,,
1739,6/17/2024 14:30,69.107,1984,,,,
1740,6/17/2024 14:45,69.793,3072,,,,
1741,6/17/2024 15:00,69.964,1024,,,,
1742,6/17/2024 15:15,70.137,896,,,,
1743,6/17/2024 15:30,70.308,768,,,,
1744,6/17/2024 15:45,70.137,704,,,,
1745,6/17/2024 16:00,70.48,672,,,,
1746,6/17/2024 16:15,70.824,496,,,,
1747,6/17/2024 16:30,70.995,480,,,,
1748,6/17/2024 16:45,71.168,512,,,,
1749,6/17/2024 17:00,71.339,464,,,,
1750,6/17/2024 17:15,71.168,224,,,,
1751,6/17/2024 17:30,70.995,384,,,,
1752,6/17/2024 17:45,71.339,432,,,,
1753,6/17/2024 18:00,71.512,384,,,,
1754,6/17/2024 18:15,71.339,336,,,,
1755,6/17/2024 18:30,71.339,256,,,,
1756,6/17/2024 18:45,71.168,448,,,,
1757,6/17/2024 19:00,71.168,368,,,,
1758,6/17/2024 19:15,71.339,352,,,,
1759,6/17/2024 19:30,71.168,144,,,,
1760,6/17/2024 19:45,70.995,128,,,,
1761,6/17/2024 20:00,70.824,82,,,,
1762,6/17/2024 20:15,70.651,64,,,,
1763,6/17/2024 20:30,70.308,28,,,,
1764,6/17/2024 20:45,70.308,10,,,,
1765,6/17/2024 21:00,69.964,0,,,,
1766,6/17/2024 21:15,69.964,0,,,,
1767,6/17/2024 21:30,69.793,0,,,,
1768,6/17/2024 21:45,69.622,0,,,,
1769,6/17/2024 22:00,69.622,0,,,,
1770,6/17/2024 22:15,69.449,0,,,,
1771,6/17/2024 22:30,69.278,0,,,,
1772,6/17/2024 22:45,69.278,0,,,,
1773,6/17/2024 23:00,69.107,0,,,,
1774,6/17/2024 23:15,69.107,0,,,,
1775,6/17/2024 23:30,68.934,0,,,,
1776,6/17/2024 23:45,68.934,0,,,,
1777,6/18/2024 0:00,68.592,0,,,,
1778,6/18/2024 0:15,68.592,0,,,,
1779,6/18/2024 0:30,68.592,0,,,,
1780,6/18/2024 0:45,68.592,0,,,,
1781,6/18/2024 1:00,68.421,0,,,,
1782,6/18/2024 1:15,68.421,0,,,,
1783,6/18/2024 1:30,68.248,0,,,,
1784,6/18/2024 1:45,68.248,0,,,,
1785,6/18/2024 2:00,68.248,0,,,,
1786,6/18/2024 2:15,68.077,0,,,,
1787,6/18/2024 2:30,68.077,0,,,,
1788,6/18/2024 2:45,67.906,0,,,,
1789,6/18/2024 3:00,67.906,0,,,,
1790,6/18/2024 3:15,67.906,0,,,,
1791,6/18/2024 3:30,67.735,0,,,,
1792,6/18/2024 3:45,67.735,0,,,,
1793,6/18/2024 4:00,67.735,0,,,,
1794,6/18/2024 4:15,67.564,0,,,,
1795,6/18/2024 4:30,67.564,0,,,,
1796,6/18/2024 4:45,67.564,0,,,,
1797,6/18/2024 5:00,67.392,0,,,,
1798,6/18/2024 5:15,67.392,0,,,,
1799,6/18/2024 5:30,67.221,0,,,,
1800,6/18/2024 5:45,67.221,0,,,,
1801,6/18/2024 6:00,67.221,1,,,,
1802,6/18/2024 6:15,67.392,3,,,,
1803,6/18/2024 6:30,67.392,3,,,,
1804,6/18/2024 6:45,67.392,3,,,,
1805,6/18/2024 7:00,67.392,3,,,,
1806,6/18/2024 7:15,67.564,4,,,,
1807,6/18/2024 7:30,67.906,6,,,,
1808,6/18/2024 7:45,68.077,7,,,,
1809,6/18/2024 8:00,68.248,8,,,,
1810,6/18/2024 8:15,68.934,20,,,,
1811,6/18/2024 8:30,69.622,19,,,,
1812,6/18/2024 8:45,69.793,17,,,,
1813,6/18/2024 9:00,70.137,25,,,,
1814,6/18/2024 9:15,71.512,61,,,,
1815,6/18/2024 9:30,74.964,152,,,,
1816,6/18/2024 9:45,80.382,176,,,,
1817,6/18/2024 10:00,83.935,176,,,,
1818,6/18/2024 10:15,82.686,136,,,,
1819,6/18/2024 10:30,87.186,200,,,,
1820,6/18/2024 10:45,89.017,176,,,,
1821,6/18/2024 11:00,85.915,44,,,,
1822,6/18/2024 11:15,82.152,61,,,,
1823,6/18/2024 11:30,86.641,47,,,,
1824,6/18/2024 11:45,81.266,25,,,,
1825,6/18/2024 12:00,79.326,36,,,,
1826,6/18/2024 12:15,78.624,26,,,,
1827,6/18/2024 12:30,78.098,27,,,,
1828,6/18/2024 12:45,77.923,33,,,,
1829,6/18/2024 13:00,77.923,27,,,,
1830,6/18/2024 13:15,77.923,26,,,,
1831,6/18/2024 13:30,77.749,24,,,,
1832,6/18/2024 13:45,77.05,23,,,,
1833,6/18/2024 14:00,78.098,38,,,,
1834,6/18/2024 14:15,77.749,16,,,,
1835,6/18/2024 14:30,77.749,25,,,,
1836,6/18/2024 14:45,77.749,22,,,,
1837,6/18/2024 15:00,77.05,18,,,,
1838,6/18/2024 15:15,77.225,17,,,,
1839,6/18/2024 15:30,77.225,16,,,,
1840,6/18/2024 15:45,77.225,15,,,,
1841,6/18/2024 16:00,77.225,15,,,,
1842,6/18/2024 16:15,77.225,14,,,,
1843,6/18/2024 16:30,77.923,25,,,,
1844,6/18/2024 16:45,77.4,12,,,,
1845,6/18/2024 17:00,77.749,11,,,,
1846,6/18/2024 17:15,77.4,11,,,,
1847,6/18/2024 17:30,77.4,9,,,,
1848,6/18/2024 17:45,77.4,9,,,,
1849,6/18/2024 18:00,77.05,8,,,,
1850,6/18/2024 18:15,77.05,7,,,,
1851,6/18/2024 18:30,77.05,6,,,,
1852,6/18/2024 18:45,76.876,6,,,,
1853,6/18/2024 19:00,76.703,5,,,,
1854,6/18/2024 19:15,76.703,6,,,,
1855,6/18/2024 19:30,76.528,3,,,,
1856,6/18/2024 19:45,76.354,2,,,,
1857,6/18/2024 20:00,76.181,0,,,,
1858,6/18/2024 20:15,75.832,0,,,,
1859,6/18/2024 20:30,75.659,0,,,,
1860,6/18/2024 20:45,75.484,0,,,,
1861,6/18/2024 21:00,75.139,0,,,,
1862,6/18/2024 21:15,74.964,0,,,,
1863,6/18/2024 21:30,74.791,0,,,,
1864,6/18/2024 21:45,74.619,0,,,,
1865,6/18/2024 22:00,74.446,0,,,,
1866,6/18/2024 22:15,74.446,0,,,,
1867,6/18/2024 22:30,74.271,0,,,,
1868,6/18/2024 22:45,74.098,0,,,,
1869,6/18/2024 23:00,73.926,0,,,,
1870,6/18/2024 23:15,73.926,0,,,,
1871,6/18/2024 23:30,73.753,0,,,,
1872,6/18/2024 23:45,73.753,0,,,,
1873,6/19/2024 0:00,73.58,0,,,,
1874,6/19/2024 0:15,73.407,0,,,,
1875,6/19/2024 0:30,73.234,0,,,,
1876,6/19/2024 0:45,73.234,0,,,,
1877,6/19/2024 1:00,73.062,0,,,,
1878,6/19/2024 1:15,72.891,0,,,,
1879,6/19/2024 1:30,72.891,0,,,,
1880,6/19/2024 1:45,72.891,0,,,,
1881,6/19/2024 2:00,72.718,0,,,,
1882,6/19/2024 2:15,72.718,0,,,,
1883,6/19/2024 2:30,72.545,0,,,,
1884,6/19/2024 2:45,72.545,0,,,,
1885,6/19/2024 3:00,72.372,0,,,,
1886,6/19/2024 3:15,72.372,0,,,,
1887,6/19/2024 3:30,72.199,0,,,,
1888,6/19/2024 3:45,72.199,0,,,,
1889,6/19/2024 4:00,72.199,0,,,,
1890,6/19/2024 4:15,72.028,0,,,,
1891,6/19/2024 4:30,72.028,0,,,,
1892,6/19/2024 4:45,71.856,0,,,,
1893,6/19/2024 5:00,71.856,3,,,,
1894,6/19/2024 5:15,71.683,8,,,,
1895,6/19/2024 5:30,71.683,28,,,,
1896,6/19/2024 5:45,71.683,83,,,,
1897,6/19/2024 6:00,71.512,95,,,,
1898,6/19/2024 6:15,71.512,144,,,,
1899,6/19/2024 6:30,71.683,160,,,,
1900,6/19/2024 6:45,71.683,184,,,,
1901,6/19/2024 7:00,71.683,216,,,,
1902,6/19/2024 7:15,71.856,272,,,,
1903,6/19/2024 7:30,71.856,304,,,,
1904,6/19/2024 7:45,72.028,288,,,,
1905,6/19/2024 8:00,72.199,320,,,,
1906,6/19/2024 8:15,72.372,320,,,,
1907,6/19/2024 8:30,72.545,256,,,,
1908,6/19/2024 8:45,72.718,480,,,,
1909,6/19/2024 9:00,73.062,576,,,,
1910,6/19/2024 9:15,73.58,576,,,,
1911,6/19/2024 9:30,74.619,992,,,,
1912,6/19/2024 9:45,77.225,1984,,,,
1913,6/19/2024 10:00,79.326,2176,,,,
1914,6/19/2024 10:15,80.735,1984,,,,
1915,6/19/2024 10:30,81.797,2304,,,,
1916,6/19/2024 10:45,82.686,2176,,,,
1917,6/19/2024 11:00,81.975,864,,,,
1918,6/19/2024 11:15,80.206,864,,,,
1919,6/19/2024 11:30,81.266,960,,,,
1920,6/19/2024 11:45,79.853,672,,,,
1921,6/19/2024 12:00,78.8,704,,,,
1922,6/19/2024 12:15,78.449,864,,,,
1923,6/19/2024 12:30,78.098,672,,,,
1924,6/19/2024 12:45,77.923,672,,,,
1925,6/19/2024 13:00,77.923,704,,,,
1926,6/19/2024 13:15,78.098,576,,,,
1927,6/19/2024 13:30,78.098,960,,,,
1928,6/19/2024 13:45,78.274,608,,,,
1929,6/19/2024 14:00,78.274,512,,,,
1930,6/19/2024 14:15,78.098,288,,,,
1931,6/19/2024 14:30,77.923,272,,,,
1932,6/19/2024 14:45,78.098,864,,,,
1933,6/19/2024 15:00,78.098,192,,,,
1934,6/19/2024 15:15,77.923,416,,,,
1935,6/19/2024 15:30,77.749,248,,,,
1936,6/19/2024 15:45,77.749,152,,,,
1937,6/19/2024 16:00,77.574,100,,,,
1938,6/19/2024 16:15,77.574,464,,,,
1939,6/19/2024 16:30,77.749,224,,,,
1940,6/19/2024 16:45,77.749,192,,,,
1941,6/19/2024 17:00,77.749,432,,,,
1942,6/19/2024 17:15,78.098,464,,,,
1943,6/19/2024 17:30,78.098,304,,,,
1944,6/19/2024 17:45,77.923,416,,,,
1945,6/19/2024 18:00,77.749,168,,,,
1946,6/19/2024 18:15,77.574,176,,,,
1947,6/19/2024 18:30,77.574,184,,,,
1948,6/19/2024 18:45,77.4,99,,,,
1949,6/19/2024 19:00,77.225,152,,,,
1950,6/19/2024 19:15,77.225,200,,,,
1951,6/19/2024 19:30,77.225,64,,,,
1952,6/19/2024 19:45,76.876,20,,,,
1953,6/19/2024 20:00,76.876,17,,,,
1954,6/19/2024 20:15,76.703,25,,,,
1955,6/19/2024 20:30,76.528,12,,,,
1956,6/19/2024 20:45,76.528,2,,,,
1957,6/19/2024 21:00,76.354,0,,,,
1958,6/19/2024 21:15,76.181,0,,,,
1959,6/19/2024 21:30,76.006,0,,,,
1960,6/19/2024 21:45,76.006,0,,,,
1961,6/19/2024 22:00,75.832,0,,,,
1962,6/19/2024 22:15,75.659,0,,,,
1963,6/19/2024 22:30,75.659,0,,,,
1964,6/19/2024 22:45,75.484,0,,,,
1965,6/19/2024 23:00,75.312,0,,,,
1966,6/19/2024 23:15,75.312,0,,,,
1967,6/19/2024 23:30,75.312,0,,,,
1968,6/19/2024 23:45,75.312,0,,,,
1969,6/20/2024 0:00,75.139,0,,,,
1970,6/20/2024 0:15,75.139,0,,,,
1971,6/20/2024 0:30,75.139,0,,,,
1972,6/20/2024 0:45,74.964,0,,,,
1973,6/20/2024 1:00,74.964,0,,,,
1974,6/20/2024 1:15,74.791,0,,,,
1975,6/20/2024 1:30,74.619,0,,,,
1976,6/20/2024 1:45,74.619,0,,,,
1977,6/20/2024 2:00,74.446,0,,,,
1978,6/20/2024 2:15,74.446,0,,,,
1979,6/20/2024 2:30,74.271,0,,,,
1980,6/20/2024 2:45,74.271,0,,,,
1981,6/20/2024 3:00,74.098,0,,,,
1982,6/20/2024 3:15,74.098,0,,,,
1983,6/20/2024 3:30,73.926,0,,,,
1984,6/20/2024 3:45,73.926,0,,,,
1985,6/20/2024 4:00,73.753,0,,,,
1986,6/20/2024 4:15,73.58,0,,,,
1987,6/20/2024 4:30,73.58,0,,,,
1988,6/20/2024 4:45,73.58,0,,,,
1989,6/20/2024 5:00,73.407,0,,,,
1990,6/20/2024 5:15,73.234,1,,,,
1991,6/20/2024 5:30,73.234,5,,,,
1992,6/20/2024 5:45,73.062,12,,,,
1993,6/20/2024 6:00,73.062,24,,,,
1994,6/20/2024 6:15,72.891,35,,,,
1995,6/20/2024 6:30,72.891,34,,,,
1996,6/20/2024 6:45,72.891,63,,,,
1997,6/20/2024 7:00,72.891,45,,,,
1998,6/20/2024 7:15,72.891,79,,,,
1999,6/20/2024 7:30,72.891,60,,,,
2000,6/20/2024 7:45,72.891,75,,,,
2001,6/20/2024 8:00,72.891,92,,,,
2002,6/20/2024 8:15,72.891,104,,,,
2003,6/20/2024 8:30,72.891,109,,,,
2004,6/20/2024 8:45,73.062,124,,,,
2005,6/20/2024 9:00,73.062,112,,,,
2006,6/20/2024 9:15,73.234,160,,,,
2007,6/20/2024 9:30,73.234,128,,,,
2008,6/20/2024 9:45,73.407,256,,,,
2009,6/20/2024 10:00,74.791,992,,,,
2010,6/20/2024 10:15,77.4,1472,,,,
2011,6/20/2024 10:30,77.4,384,,,,
2012,6/20/2024 10:45,76.876,256,,,,
2013,6/20/2024 11:00,78.449,288,,,,
2014,6/20/2024 11:15,78.449,400,,,,
2015,6/20/2024 11:30,80.382,304,,,,
2016,6/20/2024 11:45,79.502,224,,,,
2017,6/20/2024 12:00,78.975,200,,,,
2018,6/20/2024 12:15,78.624,200,,,,
2019,6/20/2024 12:30,78.098,208,,,,
2020,6/20/2024 12:45,78.098,200,,,,
2021,6/20/2024 13:00,78.098,200,,,,
2022,6/20/2024 13:15,78.098,224,,,,
2023,6/20/2024 13:30,78.274,248,,,,
2024,6/20/2024 13:45,78.449,192,,,,
2025,6/20/2024 14:00,78.449,224,,,,
2026,6/20/2024 14:15,78.449,240,,,,
2027,6/20/2024 14:30,78.449,168,,,,
2028,6/20/2024 14:45,78.624,208,,,,
2029,6/20/2024 15:00,78.274,3,,,,
2030,6/20/2024 15:15,77.574,0,,,,
2031,6/20/2024 15:30,76.181,0,,,,
2032,6/20/2024 15:45,75.139,0,,,,
2033,6/20/2024 16:00,75.312,0,,,,
2034,6/20/2024 16:15,75.484,0,,,,
2035,6/20/2024 16:30,75.832,0,,,,
2036,6/20/2024 16:45,75.659,0,,,,
2037,6/20/2024 17:00,75.484,0,,,,
2038,6/20/2024 17:15,75.484,0,,,,
2039,6/20/2024 17:30,75.659,0,,,,
2040,6/20/2024 17:45,75.832,1,,,,
2041,6/20/2024 18:00,75.832,2,,,,
2042,6/20/2024 18:15,75.832,0,,,,
2043,6/20/2024 18:30,75.832,0,,,,
2044,6/20/2024 18:45,75.832,0,,,,
2045,6/20/2024 19:00,75.832,0,,,,
2046,6/20/2024 19:15,75.832,0,,,,
2047,6/20/2024 19:30,76.006,0,,,,
2048,6/20/2024 19:45,76.006,0,,,,
2049,6/20/2024 20:00,75.832,0,,,,
2050,6/20/2024 20:15,75.832,0,,,,
2051,6/20/2024 20:30,75.832,0,,,,
2052,6/20/2024 20:45,75.484,0,,,,
2053,6/20/2024 21:00,75.312,0,,,,
2054,6/20/2024 21:15,75.312,0,,,,
2055,6/20/2024 21:30,75.139,0,,,,
2056,6/20/2024 21:45,75.312,0,,,,
2057,6/20/2024 22:00,75.312,0,,,,
2058,6/20/2024 22:15,75.139,0,,,,
2059,6/20/2024 22:30,75.139,0,,,,
2060,6/20/2024 22:45,75.139,0,,,,
2061,6/20/2024 23:00,74.964,0,,,,
2062,6/20/2024 23:15,75.139,0,,,,
2063,6/20/2024 23:30,75.139,0,,,,
2064,6/20/2024 23:45,75.139,0,,,,
2065,6/21/2024 0:00,75.139,0,,,,
2066,6/21/2024 0:15,74.964,0,,,,
2067,6/21/2024 0:30,74.964,0,,,,
2068,6/21/2024 0:45,74.964,0,,,,
2069,6/21/2024 1:00,74.964,0,,,,
2070,6/21/2024 1:15,74.964,0,,,,
2071,6/21/2024 1:30,74.964,0,,,,
2072,6/21/2024 1:45,74.964,0,,,,
2073,6/21/2024 2:00,74.791,0,,,,
2074,6/21/2024 2:15,74.791,0,,,,
2075,6/21/2024 2:30,74.791,0,,,,
2076,6/21/2024 2:45,74.791,0,,,,
2077,6/21/2024 3:00,74.791,0,,,,
2078,6/21/2024 3:15,74.619,0,,,,
2079,6/21/2024 3:30,74.619,0,,,,
2080,6/21/2024 3:45,74.619,0,,,,
2081,6/21/2024 4:00,74.446,0,,,,
2082,6/21/2024 4:15,74.446,0,,,,
2083,6/21/2024 4:30,74.271,0,,,,
2084,6/21/2024 4:45,74.271,0,,,,
2085,6/21/2024 5:00,74.271,0,,,,
2086,6/21/2024 5:15,74.271,0,,,,
2087,6/21/2024 5:30,74.098,0,,,,
2088,6/21/2024 5:45,74.098,2,,,,
2089,6/21/2024 6:00,73.926,2,,,,
2090,6/21/2024 6:15,73.926,4,,,,
2091,6/21/2024 6:30,73.926,13,,,,
2092,6/21/2024 6:45,73.753,19,,,,
2093,6/21/2024 7:00,73.58,8,,,,
2094,6/21/2024 7:15,73.753,18,,,,
2095,6/21/2024 7:30,73.753,17,,,,
2096,6/21/2024 7:45,73.407,10,,,,
2097,6/21/2024 8:00,73.407,18,,,,
2098,6/21/2024 8:15,73.234,21,,,,
2099,6/21/2024 8:30,73.234,57,,,,
2100,6/21/2024 8:45,73.234,17,,,,
2101,6/21/2024 9:00,73.062,35,,,,
2102,6/21/2024 9:15,72.891,53,,,,
2103,6/21/2024 9:30,72.891,54,,,,
2104,6/21/2024 9:45,73.062,76,,,,
2105,6/21/2024 10:00,72.891,55,,,,
2106,6/21/2024 10:15,73.062,99,,,,
2107,6/21/2024 10:30,73.753,384,,,,
2108,6/21/2024 10:45,74.271,432,,,,
2109,6/21/2024 11:00,74.271,176,,,,
2110,6/21/2024 11:15,74.098,240,,,,
2111,6/21/2024 11:30,74.271,96,,,,
2112,6/21/2024 11:45,74.098,88,,,,
2113,6/21/2024 12:00,74.271,86,,,,
2114,6/21/2024 12:15,74.446,123,,,,
2115,6/21/2024 12:30,74.619,100,,,,
2116,6/21/2024 12:45,74.619,128,,,,
2117,6/21/2024 13:00,74.791,98,,,,
2118,6/21/2024 13:15,74.964,69,,,,
2119,6/21/2024 13:30,74.964,101,,,,
2120,6/21/2024 13:45,74.964,106,,,,
2121,6/21/2024 14:00,74.964,97,,,,
2122,6/21/2024 14:15,74.964,102,,,,
2123,6/21/2024 14:30,74.964,125,,,,
2124,6/21/2024 14:45,74.964,115,,,,
2125,6/21/2024 15:00,74.964,113,,,,
2126,6/21/2024 15:15,74.964,62,,,,
2127,6/21/2024 15:30,74.964,108,,,,
2128,6/21/2024 15:45,74.964,68,,,,
2129,6/21/2024 16:00,74.964,55,,,,
2130,6/21/2024 16:15,74.964,91,,,,
2131,6/21/2024 16:30,74.964,116,,,,
2132,6/21/2024 16:45,74.964,30,,,,
2133,6/21/2024 17:00,74.791,13,,,,
2134,6/21/2024 17:15,74.619,26,,,,
2135,6/21/2024 17:30,74.619,42,,,,
2136,6/21/2024 17:45,74.619,53,,,,
2137,6/21/2024 18:00,74.619,37,,,,
2138,6/21/2024 18:15,74.446,30,,,,
2139,6/21/2024 18:30,74.446,24,,,,
2140,6/21/2024 18:45,74.271,24,,,,
2141,6/21/2024 19:00,74.271,21,,,,
